2025/12/19 16:10:20 INFO  : ds3/test/00c0a5b0b5780839679ddcede9da56df.npy: Copied (new)
2025/12/19 16:48:53 INFO  : ds4/train/b5be5e6bab4446feb8f1c32341048cb9.npy: Copied (new)
2025/12/19 16:48:53 INFO  : ds4/train/b5a6370a829f4ee6a95f77fac726c558.npy: Copied (new)
2025/12/19 16:48:53 INFO  : ds4/train/b8d6a135fc7147abbbe4b1bccfe65aad.npy: Copied (new)
2025/12/19 16:48:53 INFO  : ds4/train/ba27551ce5c94c3aa19f8d01e4b066d2.npy: Copied (new)
2025/12/19 16:48:53 INFO  : ds4/train/bd0a31621b0f4658b7e1cdd6cbcee035.npy: Copied (new)
2025/12/19 16:48:55 INFO  : ds4/train/b8e68060639243bc8669145e5af289b3.npy: Copied (new)
2025/12/19 16:48:55 INFO  : ds4/train/bb58700a7abc444098bca76561d0cea5.npy: Copied (new)
2025/12/19 16:48:55 INFO  : ds4/train/bfd05e397d9e43138c9ebad7a003b553.npy: Copied (new)
2025/12/19 16:48:55 INFO  : ds4/train/be8f2af8d2e0441a859ee8223ddf723f.npy: Copied (new)
2025/12/19 16:48:55 INFO  : ds4/train/be6323f36180447897ab3e4344b7cb61.npy: Copied (new)
2025/12/19 16:48:55 INFO  : ds4/train/be7b6bc585c649298c0ad4cb66fc94c3.npy: Copied (new)
2025/12/19 16:48:56 INFO  : ds4/train/bf03b10fcdfe43428157c308ba6b384d.npy: Copied (new)
2025/12/19 16:48:56 INFO  : ds4/train/be966ef4328243909809fd82b0a45aad.npy: Copied (new)
2025/12/19 16:48:56 INFO  : ds4/train/c048327271a64229aa5189425628e9ee.npy: Copied (new)
2025/12/19 16:48:56 INFO  : ds4/train/bf4de17d1f1b497ca3d1681e8b332450.npy: Copied (new)
2025/12/19 16:48:56 INFO  : ds4/train/c0cd2d4175eb4eb1aae5d65320e6f386.npy: Copied (new)
2025/12/19 16:48:57 INFO  : ds4/train/bd70bc231dce45da8d02621a4183e6a9.npy: Copied (new)
2025/12/19 16:48:57 INFO  : ds4/train/c091f3dce60c4d74aebae050f40f25f5.npy: Copied (new)
2025/12/19 16:48:57 INFO  : ds4/train/c27489e4de1c4661bf2582f3314dabfc.npy: Copied (new)
2025/12/19 16:48:57 INFO  : ds4/train/c5dd1cfcbe3c4e2b96a05867b59ef45a.npy: Copied (new)
2025/12/19 16:48:58 INFO  : ds4/train/c2de11917bbb4521a6e0f058a5a0d6d2.npy: Copied (new)
2025/12/19 16:48:58 INFO  : ds4/train/c7ee31176a364014a4669a03fb1d1f6a.npy: Copied (new)
2025/12/19 16:48:58 INFO  : ds4/train/c6350be383824cc6b7850d6b8da36807.npy: Copied (new)
2025/12/19 16:48:58 INFO  : ds4/train/c793a97302914a93af369ace04fc2b17.npy: Copied (new)
2025/12/19 16:48:58 INFO  : ds4/train/c7b85b8347fc4fad9ae782b478dcbf18.npy: Copied (new)
2025/12/19 16:48:58 INFO  : ds4/train/c8a20670700b4f67b05f22fba7f4d2e3.npy: Copied (new)
2025/12/19 16:48:59 INFO  : ds4/train/c63e9b29a3f84bf9a5b3baa41dbbc1a3.npy: Copied (new)
2025/12/19 16:48:59 INFO  : ds4/train/c101b64fd983428698f74f2d1772fcef.npy: Copied (new)
2025/12/19 16:48:59 INFO  : ds4/train/c1ccaab03c8b439f8126ca84cb072c1d.npy: Copied (new)
2025/12/19 16:48:59 INFO  : ds4/train/c942a6b3800c4aaebcf8a2648a6f8124.npy: Copied (new)
2025/12/19 16:48:59 INFO  : ds4/train/c8ad116a848a4318b7989f7b1cc8c0d4.npy: Copied (new)
2025/12/19 16:49:00 INFO  : ds4/train/c933ddcbcd754c27945b26fcc87b96b5.npy: Copied (new)
2025/12/19 16:49:00 INFO  : ds4/train/cb1b2f0445b948ff966ad8744de43d53.npy: Copied (new)
2025/12/19 16:49:01 INFO  : ds4/train/cb4d34999f354fab83e69f653f798560.npy: Copied (new)
2025/12/19 16:49:01 INFO  : ds4/train/cc56651189694368b0f4ad46ac432011.npy: Copied (new)
2025/12/19 16:49:01 INFO  : ds4/train/cb9b68600984494ebe0f302272cbac08.npy: Copied (new)
2025/12/19 16:49:01 INFO  : ds4/train/cc119236edc1415a984fdf0e3ee4e0ed.npy: Copied (new)
2025/12/19 16:49:01 INFO  : ds4/train/ce3f323145c2492894a12910413ce339.npy: Copied (new)
2025/12/19 16:49:02 INFO  : ds4/train/cf2f05987cf942f0b35dc8e6d030eb23.npy: Copied (new)
2025/12/19 16:49:02 INFO  : ds4/train/d60fca9a6a724aee9116a84bdf783611.npy: Copied (new)
2025/12/19 16:49:02 INFO  : ds4/train/d348fcb0ae1c4675907dd9fa17b84e06.npy: Copied (new)
2025/12/19 16:49:02 INFO  : ds4/train/cebafaae7f6e4cd595ea36e2740d540e.npy: Copied (new)
2025/12/19 16:49:02 INFO  : ds4/train/d6d4e001d3d847759048d44366991ea2.npy: Copied (new)
2025/12/19 16:49:02 INFO  : ds4/train/d4788d491f204b36869a11848520ee1f.npy: Copied (new)
2025/12/19 16:49:03 INFO  : ds4/train/d6936f4603624fe8be890b430e9fcc30.npy: Copied (new)
2025/12/19 16:49:03 INFO  : ds4/train/d57a1d3254f84145839a3fc9844e4dc1.npy: Copied (new)
2025/12/19 16:49:03 INFO  : ds4/train/d7ea0814bd7f42e493831fc39791ce81.npy: Copied (new)
2025/12/19 16:49:03 INFO  : ds4/train/d89c83647e764d659e7afbc16d8675a0.npy: Copied (new)
2025/12/19 16:49:04 INFO  : ds4/train/d847e8d5ce4e452f955eff9428dfe31d.npy: Copied (new)
2025/12/19 16:49:04 INFO  : ds4/train/da6b1fe297104c4abb7a05bea598984a.npy: Copied (new)
2025/12/19 16:49:04 INFO  : ds4/train/dc46fbe9cfd94bdb8edca909d69af1df.npy: Copied (new)
2025/12/19 16:49:04 INFO  : ds4/train/dd59d07df900435a940f9a43690f6ca2.npy: Copied (new)
2025/12/19 16:49:04 INFO  : ds4/train/d8fc9c03360640ce8b36eb15f148ed9c.npy: Copied (new)
2025/12/19 16:49:05 INFO  : ds4/train/dd7ae6a285c04a2ea0b3918e6bdf3489.npy: Copied (new)
2025/12/19 16:49:05 INFO  : ds4/train/de3abcbe1c4945e8bf661de13249288a.npy: Copied (new)
2025/12/19 16:49:06 INFO  : ds4/train/ddf619d86dc748d19a5e54f18ca90a88.npy: Copied (new)
2025/12/19 16:49:06 INFO  : ds4/train/dda9dd30ffaa48b3b9bb31d3b4df15c6.npy: Copied (new)
2025/12/19 16:49:06 INFO  : ds4/train/da7544a5681d4822bf7e2cdca07e155c.npy: Copied (new)
2025/12/19 16:49:06 INFO  : ds4/train/e04ddfac1bb2434bac2f64ffa2eff91c.npy: Copied (new)
2025/12/19 16:49:06 INFO  : ds4/train/e0e8cc44583f4d9594b953fe57571b72.npy: Copied (new)
2025/12/19 16:49:06 INFO  : ds4/train/e1824448648444e5900724f577f32096.npy: Copied (new)
2025/12/19 16:49:07 INFO  : ds4/train/e1c4623e88c641d28ebba850df3df2f6.npy: Copied (new)
2025/12/19 16:49:07 INFO  : ds4/train/dc4a6ec5700e48488d9344ea95f32543.npy: Copied (new)
2025/12/19 16:49:07 INFO  : ds4/train/e1d1d89f5bec43f0b490a3164485d3f8.npy: Copied (new)
2025/12/19 16:49:07 INFO  : ds4/train/e26397c360154332b3476fbf70c9a480.npy: Copied (new)
2025/12/19 16:49:08 INFO  : ds4/train/e5f47c2119934af8bcdf3592685a1ab2.npy: Copied (new)
2025/12/19 16:49:08 INFO  : ds4/train/e6279ce975eb45b3b1d26bd8aa8e4980.npy: Copied (new)
2025/12/19 16:49:08 INFO  : ds4/train/e991dfa7b3c948c8b85be0e2c70bd47e.npy: Copied (new)
2025/12/19 16:49:08 INFO  : ds4/train/e6df965bbf104b82b613637654c04edb.npy: Copied (new)
2025/12/19 16:49:08 INFO  : ds4/train/e0f23ba58e5f41e5a475c74dac38d536.npy: Copied (new)
2025/12/19 16:49:08 INFO  : ds4/train/e9966894de0a419196e54b169914ab08.npy: Copied (new)
2025/12/19 16:49:08 INFO  : ds4/train/e42d206820684d4aa6b8dc2321cf72f0.npy: Copied (new)
2025/12/19 16:49:09 INFO  : ds4/train/e99574d4fbdf4d2f86f124acfe77063d.npy: Copied (new)
2025/12/19 16:49:09 INFO  : ds4/train/eb37562bec514a89ac1344179a9c40bd.npy: Copied (new)
2025/12/19 16:49:09 INFO  : ds4/train/ed03d002bbf64ca0bd0e392be3cd3a05.npy: Copied (new)
2025/12/19 16:49:10 INFO  : ds4/train/ef48ede114784a498318a7d7c9be33d9.npy: Copied (new)
2025/12/19 16:49:10 INFO  : ds4/train/f185f58d97034afe8cf6a7347e3c25ae.npy: Copied (new)
2025/12/19 16:49:10 INFO  : ds4/train/e5f934fb26ae42f2b843be043ac65518.npy: Copied (new)
2025/12/19 16:49:10 INFO  : ds4/train/f2f3778661184e5ca75ddbbb368239fb.npy: Copied (new)
2025/12/19 16:49:10 INFO  : ds4/train/f18a4ee6c7dd4692bde15ddd9f62a484.npy: Copied (new)
2025/12/19 16:49:11 INFO  : ds4/train/f46ad83e274345d98c82325029aef2bf.npy: Copied (new)
2025/12/19 16:49:11 INFO  : ds4/train/f312f01c122942e8a0f9e4d3d3b3f9ce.npy: Copied (new)
2025/12/19 16:49:11 INFO  : ds4/train/f512eeb7bd054dc5b5e58b08f4a42134.npy: Copied (new)
2025/12/19 16:49:11 INFO  : ds4/train/f3766e886ed7453bbd01885748260d24.npy: Copied (new)
2025/12/19 16:49:16 INFO  : ds4/train/f33dcc25340847dd808cf97543c30c77.npy: Copied (new)
2025/12/19 16:49:16 INFO  : ds4/train/f4d89739c28b44888724a53fe04fb300.npy: Copied (new)
2025/12/19 16:49:17 INFO  : ds4/train/eb4a120eb84b49c4b046e02f3fe92ae2.npy: Copied (new)
2025/12/19 16:49:18 INFO  : ds4/train/fa511e0e7d6647baa5d84c74b8a036b8.npy: Copied (new)
2025/12/19 16:49:18 INFO  : ds4/train/f7374d1e2be4433e8bb701ff6deb3e5b.npy: Copied (new)
2025/12/19 16:49:18 INFO  : ds4/train/fa28a43503a040619b6850a9060e91c7.npy: Copied (new)
2025/12/19 16:49:18 INFO  : ds4/train/f9713784cd254d7582752779b4132846.npy: Copied (new)
2025/12/19 16:49:19 INFO  : ds4/train/f9d88887d0c34a85919ad5f5cc3ef7e2.npy: Copied (new)
2025/12/19 16:49:19 INFO  : ds4/train/f5724426cb6c4a4e8de9ba9e88af61b3.npy: Copied (new)
2025/12/19 16:49:19 INFO  : ds4/train/f5740b1e005b4c3da851dc0ef6f53acc.npy: Copied (new)
2025/12/19 16:49:19 INFO  : ds4/train/f9dc4c40178b407da731d520e76efc60.npy: Copied (new)
2025/12/19 16:49:19 INFO  : ds4/train/f97a1c17fa3e4a2c9cf128f67fca084c.npy: Copied (new)
2025/12/19 16:49:19 INFO  : ds4/train/fc77e014c1da4b36be0f2147caede807.npy: Copied (new)
2025/12/19 16:49:20 INFO  : ds4/train/fd4b02abeac3455f87026687d827667b.npy: Copied (new)
2025/12/19 16:49:20 INFO  : ds4/train/fb50ffabbfa045cdb281451745e044ec.npy: Copied (new)
2025/12/19 16:49:20 INFO  : ds4/train/f8349e674bb3451bb80d2e2ff1325142.npy: Copied (new)
2025/12/19 16:49:20 INFO  : ds4/train/fe40dc18339c44e993b34558ab1b3bda.npy: Copied (new)
2025/12/19 16:49:21 INFO  : ds4/train/ff9fde3fe46240fd951842bb6b42e0fa.npy: Copied (new)
2025/12/19 16:49:21 INFO  : ds4/train/ffe7428cbc244db990071c05bac21287.npy: Copied (new)
2025/12/19 16:49:28 INFO  : ds8/test/1_test/08489a799ccc27575c692cd0253baa75.npy: Copied (new)
2025/12/19 16:49:29 INFO  : ds8/test/1_test/0193e77cc3b3cfe44ab655b7deed1c94.npy: Copied (new)
2025/12/19 16:49:29 INFO  : ds8/test/1_test/0062ac871bcb1f60dca352a3ddd2c216.npy: Copied (new)
2025/12/19 16:49:32 INFO  : ds4/train/fbf26534c99542df83c641202e21eb39.npy: Copied (new)
2025/12/19 16:49:34 INFO  : ds8/test/1_test/046483defd74abdddb9d4139fdd6776c.npy: Copied (new)
2025/12/19 16:49:34 INFO  : ds8/test/1_test/018ec06fdd7a19e575adcf71d476efef.npy: Copied (new)
2025/12/19 16:49:34 INFO  : ds8/test/1_test/01da6b06352a845ec1a558ef42bc2297.npy: Copied (new)
2025/12/19 16:49:35 INFO  : ds8/test/1_test/04919bb70f65b529abb6aa399b9c761e.npy: Copied (new)
2025/12/19 16:49:35 INFO  : ds8/test/1_test/040714990ec36aef49bf14ddd0f797ac.npy: Copied (new)
2025/12/19 16:49:37 INFO  : ds8/test/1_test/02314be46a019620788e9f17065b153d.npy: Copied (new)
2025/12/19 16:49:37 INFO  : ds8/test/1_test/0768438a39d52adf2137369fdd710d09.npy: Copied (new)
2025/12/19 16:49:40 INFO  : ds8/test/1_test/0645ed0522e89393f4137a5d08f3fec9.npy: Copied (new)
2025/12/19 16:49:40 INFO  : ds8/test/1_test/064ffc0f8187ff34a9b61b7acdc61f47.npy: Copied (new)
2025/12/19 16:49:41 INFO  : ds8/test/1_test/090e631d9978fef40245a2fa2cdffede.npy: Copied (new)
2025/12/19 16:49:42 INFO  : ds8/test/1_test/091ee8f24666c5ba54c1ff482b323bbe.npy: Copied (new)
2025/12/19 16:49:43 INFO  : ds8/test/1_test/09ef865dd369ebac41fcefd9651226d7.npy: Copied (new)
2025/12/19 16:49:44 INFO  : ds8/test/1_test/0bc11a602521ececc2620d83c0cf9ea3.npy: Copied (new)
2025/12/19 16:49:45 INFO  : ds8/test/1_test/089fd6b1e5a2bca5e018d0a611b596ef.npy: Copied (new)
2025/12/19 16:49:46 INFO  : ds8/test/1_test/0c6d7ae7f3fcec749d6c7fec1fd4a928.npy: Copied (new)
2025/12/19 16:49:47 INFO  : ds8/test/1_test/0a52b572bd6e0ad11b65139393902a23.npy: Copied (new)
2025/12/19 16:49:48 INFO  : ds8/test/1_test/0d13e215daf19b6e3bd8584b464b0b88.npy: Copied (new)
2025/12/19 16:49:49 INFO  : ds8/test/1_test/0a9cc3c5c82c4aeef4367991c102221c.npy: Copied (new)
2025/12/19 16:49:49 INFO  : ds8/test/1_test/0a2e41b6b5560b2ff5b265e7f25df414.npy: Copied (new)
2025/12/19 16:49:50 INFO  : ds8/test/1_test/0d448f62988ec081ea3f5f0a208d6232.npy: Copied (new)
2025/12/19 16:49:51 INFO  : ds8/test/1_test/1286b6491159fc2f44ba476336d19562.npy: Copied (new)
2025/12/19 16:49:54 INFO  : ds8/test/1_test/0db221aafcc535a23c85ebc4269b3cb2.npy: Copied (new)
2025/12/19 16:49:57 INFO  : ds8/test/1_test/0f06c4fbbd42e935e65eeb84cda902de.npy: Copied (new)
2025/12/19 16:49:58 INFO  : ds8/test/1_test/0fef8e9a58ab5f596b841e47c4c57c7b.npy: Copied (new)
2025/12/19 16:49:59 INFO  : ds8/test/1_test/12bd530eec7def7224fa74cd601f7172.npy: Copied (new)
2025/12/19 16:50:00 INFO  : ds8/test/1_test/125bbff0fd342e493d8c6a8821ea793f.npy: Copied (new)
2025/12/19 16:50:00 INFO  : ds8/test/1_test/119b2dff8ef7727b72b366ad15a7a1e9.npy: Copied (new)
2025/12/19 16:50:01 INFO  : ds8/test/1_test/11dc238298390361d78a519274ac08ff.npy: Copied (new)
2025/12/19 16:50:02 INFO  : ds8/test/1_test/1004f9429f5764f643299a5ed647f2bc.npy: Copied (new)
2025/12/19 16:50:02 INFO  : ds8/test/1_test/13ada62d42ffae1a753bf5b4211ef40e.npy: Copied (new)
2025/12/19 16:50:03 INFO  : ds8/test/1_test/137b0e286111a5781f374a8a12b65c00.npy: Copied (new)
2025/12/19 16:50:04 INFO  : ds8/test/1_test/18b2422e091ecda6fe5c2806afe76313.npy: Copied (new)
2025/12/19 16:50:05 INFO  : ds8/test/1_test/132f684e51ee798012bf507feb6669b6.npy: Copied (new)
2025/12/19 16:50:05 INFO  : ds8/test/1_test/12ed53af79f8609db5e922eb7c257c14.npy: Copied (new)
2025/12/19 16:50:07 INFO  : ds8/test/1_test/18a060a1b38133743baf5e96b8ddd8ef.npy: Copied (new)
2025/12/19 16:50:07 INFO  : ds8/test/1_test/153cde89b8ac3d14ae0f8720396d00a6.npy: Copied (new)
2025/12/19 16:50:09 INFO  : ds8/test/1_test/16c5e76c2b20e97d8b1ebe0fcb541b61.npy: Copied (new)
2025/12/19 16:50:10 INFO  : ds8/test/1_test/1b02353eeb103a8e5d1bc39c4cbf3e8a.npy: Copied (new)
2025/12/19 16:50:10 INFO  : ds8/test/1_test/1b561769f5f2bdb46a14e9723a00cfe3.npy: Copied (new)
2025/12/19 16:50:11 INFO  : ds8/test/1_test/1657aa96865ac5edc15bfa7637248d1b.npy: Copied (new)
2025/12/19 16:50:12 INFO  : ds8/test/1_test/1aa4331d835ab2fbbf58fa656a3d402d.npy: Copied (new)
2025/12/19 16:50:12 INFO  : ds8/test/1_test/1b15a0921c27eea9e22e417395b30129.npy: Copied (new)
2025/12/19 16:50:12 INFO  : ds8/test/1_test/1c77bb6d18e059e7c8d088192d1190c9.npy: Copied (new)
2025/12/19 16:50:12 INFO  : ds8/test/1_test/19204e93be6c63dcac2a1560ee0dafec.npy: Copied (new)
2025/12/19 16:50:14 INFO  : ds8/test/1_test/1be9bde4c7ff14686ae279ef36fe14a9.npy: Copied (new)
2025/12/19 16:50:14 INFO  : ds8/test/1_test/1bf03b38e3a9fc9636af735e4f6e22f5.npy: Copied (new)
2025/12/19 16:50:16 INFO  : ds8/test/1_test/1f0d2653d2dbecbf63911af9e22e507a.npy: Copied (new)
2025/12/19 16:50:17 INFO  : ds8/test/1_test/1d9b923b455c9f4fd42a51da780024cc.npy: Copied (new)
2025/12/19 16:50:17 INFO  : ds8/test/1_test/1c00cd2f06b37adea978e43faf110a09.npy: Copied (new)
2025/12/19 16:50:18 INFO  : ds8/test/1_test/1f0db8717bb338068d76dd748e094f2d.npy: Copied (new)
2025/12/19 16:50:18 INFO  : ds8/test/1_test/1e8eb382590b734b4cd0018a52abe774.npy: Copied (new)
2025/12/19 16:50:19 INFO  : ds8/test/1_test/1e59982ae42759a91fca89b36dcb0259.npy: Copied (new)
2025/12/19 16:50:21 INFO  : ds8/test/1_test/21b3007d951f2052d8a53c02c7d261fa.npy: Copied (new)
2025/12/19 16:50:21 INFO  : ds8/test/1_test/20b0e54f2648de364251c6dbd1e146f6.npy: Copied (new)
2025/12/19 16:50:24 INFO  : ds8/test/1_test/2048ff323e87bbf0f834f2f186a178f3.npy: Copied (new)
2025/12/19 16:50:25 INFO  : ds8/test/1_test/1faa76e42ef7fb17f80250f46a57aca3.npy: Copied (new)
2025/12/19 16:50:25 INFO  : ds8/test/1_test/212cd44785a02b0541bdd4f052dee78a.npy: Copied (new)
2025/12/19 16:50:25 INFO  : ds8/test/1_test/25298e7e17fa1293babc02e3c037d8a6.npy: Copied (new)
2025/12/19 16:50:25 INFO  : ds8/test/1_test/20531d5ca8bf3a240501d6140774866f.npy: Copied (new)
2025/12/19 16:50:28 INFO  : ds8/test/1_test/24f2d5ebdccb84309307da25b4940250.npy: Copied (new)
2025/12/19 16:50:28 INFO  : ds8/test/1_test/22dc1f7c12ee508a1a274b9952153131.npy: Copied (new)
2025/12/19 16:50:30 INFO  : ds8/test/1_test/2255b24aaa460d1f4cc6291891d68a74.npy: Copied (new)
2025/12/19 16:50:31 INFO  : ds8/test/1_test/255a492986126e41052917b7591c01af.npy: Copied (new)
2025/12/19 16:50:31 INFO  : ds8/test/1_test/23511c6dbd6264feb62216730a669a36.npy: Copied (new)
2025/12/19 16:50:32 INFO  : ds8/test/1_test/2601eab42b6db2c0cd468244891c416c.npy: Copied (new)
2025/12/19 16:50:33 INFO  : ds8/test/1_test/268ad6b39891fb819adb7ad2ca6e3bae.npy: Copied (new)
2025/12/19 16:50:34 INFO  : ds8/test/1_test/266368e0cf97a3575cc95415eb788456.npy: Copied (new)
2025/12/19 16:50:34 INFO  : ds8/test/1_test/276771052159533063472dde95c790c8.npy: Copied (new)
2025/12/19 16:50:35 INFO  : ds8/test/1_test/2595553c04174938a9e2e6b3dfbab128.npy: Copied (new)
2025/12/19 16:50:35 INFO  : ds8/test/1_test/24ca2994f16aa4f83ac1326572e73809.npy: Copied (new)
2025/12/19 16:50:35 INFO  : ds8/test/1_test/27cd8d918c072c3ddfb6e7c155e7ac51.npy: Copied (new)
2025/12/19 16:50:35 INFO  : ds8/test/1_test/2b0f0bb086f0bc601169d88021bee5af.npy: Copied (new)
2025/12/19 16:50:36 INFO  : ds8/test/1_test/27f812287e1965e3c26e8a3ad6ca5d43.npy: Copied (new)
2025/12/19 16:50:38 INFO  : ds8/test/1_test/28a33c658b539b34223f312747e22ff9.npy: Copied (new)
2025/12/19 16:50:38 INFO  : ds8/test/1_test/2a7689c216239e484205c10ddbd738dd.npy: Copied (new)
2025/12/19 16:50:41 INFO  : ds8/test/1_test/2ae7b93658670314b59fd6b1c4cf42ab.npy: Copied (new)
2025/12/19 16:50:43 INFO  : ds8/test/1_test/2b662dd147b3fcc7f52ae3101811b6b0.npy: Copied (new)
2025/12/19 16:50:45 INFO  : ds8/test/1_test/32952b193580553c3e559cadfe56bcd9.npy: Copied (new)
2025/12/19 16:50:46 INFO  : ds8/test/1_test/2c4ee2dd95eedfa22eaff127641bf5a2.npy: Copied (new)
2025/12/19 16:50:46 INFO  : ds8/test/1_test/2d388e1ed2d8e028a514685513abb863.npy: Copied (new)
2025/12/19 16:50:47 INFO  : ds8/test/1_test/2d9e8d3fcfcdff237af831ddddbb55b8.npy: Copied (new)
2025/12/19 16:50:48 INFO  : ds8/test/1_test/321892e1eff3e0b0cf17a1922e7f74bf.npy: Copied (new)
2025/12/19 16:50:48 INFO  : ds8/test/1_test/2bba8698f71036425e0e5596da390404.npy: Copied (new)
2025/12/19 16:50:49 INFO  : ds8/test/1_test/31b98acec534a76d46b0ea914448b8d4.npy: Copied (new)
2025/12/19 16:50:49 INFO  : ds8/test/1_test/2d0b80ab4916d9c66f6e86ebf1d26ac0.npy: Copied (new)
2025/12/19 16:50:50 INFO  : ds8/test/1_test/36250fe5bff969ced6d5da9cdad05d80.npy: Copied (new)
2025/12/19 16:50:50 INFO  : ds8/test/1_test/33b8d5b14058f576589c86bb33016c5d.npy: Copied (new)
2025/12/19 16:50:51 INFO  : ds8/test/1_test/2dee4d29997cb8d1a7d9705133652880.npy: Copied (new)
2025/12/19 16:50:52 INFO  : ds8/test/1_test/376ffe9b4665b66a2e62508ffe29be0c.npy: Copied (new)
2025/12/19 16:50:55 INFO  : ds8/test/1_test/392724e2d0f2e07b64f498d1e5afbc70.npy: Copied (new)
2025/12/19 16:50:55 INFO  : ds8/test/1_test/385c0eedffe78998190dfe75d2456716.npy: Copied (new)
2025/12/19 16:50:56 INFO  : ds8/test/1_test/369bde7c30fb249515022958175432aa.npy: Copied (new)
2025/12/19 16:50:56 INFO  : ds8/test/1_test/371a0444274a0bef8ee6e856d57b7096.npy: Copied (new)
2025/12/19 16:50:58 INFO  : ds8/test/1_test/37b2baf21220429f905b71daf2008430.npy: Copied (new)
2025/12/19 16:50:58 INFO  : ds8/test/1_test/3b46469e0038837d8300c44777ea4ce8.npy: Copied (new)
2025/12/19 16:50:58 INFO  : ds8/test/1_test/3856347d911702b5c87954f799e141d4.npy: Copied (new)
2025/12/19 16:51:00 INFO  : ds8/test/1_test/39a4fd4dc85d92910610468ef51c21eb.npy: Copied (new)
2025/12/19 16:51:01 INFO  : ds8/test/1_test/3dc6dba9f798813ec2387989b564943e.npy: Copied (new)
2025/12/19 16:51:01 INFO  : ds8/test/1_test/3b746c269a77d9b08c616e44d513cc89.npy: Copied (new)
2025/12/19 16:51:02 INFO  : ds8/test/1_test/3c841b20205bddb0edd155b4104ce1d6.npy: Copied (new)
2025/12/19 16:51:02 INFO  : ds8/test/1_test/3a8ee703a39df2b5c1cf76dd5da3edb3.npy: Copied (new)
2025/12/19 16:51:06 INFO  : ds8/test/1_test/3e394da7ae34b470030de54af294fa6b.npy: Copied (new)
2025/12/19 16:51:06 INFO  : ds8/test/1_test/3d508e87f3818a05749205714b022a21.npy: Copied (new)
2025/12/19 16:51:08 INFO  : ds8/test/1_test/3b81b9345fcb3fc7e3e9cf755a45609b.npy: Copied (new)
2025/12/19 16:51:10 INFO  : ds8/test/1_test/3e57f39163d8f2d285e4c8a7e2a59a8c.npy: Copied (new)
2025/12/19 16:51:10 INFO  : ds8/test/1_test/4083040e6680ffa72c9ce46393c550e5.npy: Copied (new)
2025/12/19 16:51:10 INFO  : ds8/test/1_test/3e9f4dee84bf357751bedc98df890925.npy: Copied (new)
2025/12/19 16:51:11 INFO  : ds8/test/1_test/3f97f8edeea26498133a7534dd8ecae2.npy: Copied (new)
2025/12/19 16:51:12 INFO  : ds8/test/1_test/40648d904f0f2d926b2d31402f77d16e.npy: Copied (new)
2025/12/19 16:51:13 INFO  : ds8/test/1_test/40f72db2aae0bbc403d6b7150b43c02b.npy: Copied (new)
2025/12/19 16:51:14 INFO  : ds8/test/1_test/42960de4d6bcadb64a255817d4be70d2.npy: Copied (new)
2025/12/19 16:51:15 INFO  : ds8/test/1_test/4a6e36e5de64ec863d4fea1ade6f6340.npy: Copied (new)
2025/12/19 16:51:16 INFO  : ds8/test/1_test/41e528e7db40a3e48ed77a8de03025fe.npy: Copied (new)
2025/12/19 16:51:17 INFO  : ds8/test/1_test/429181bfebd206ee14bce4ccadecf50e.npy: Copied (new)
2025/12/19 16:51:18 INFO  : ds8/test/1_test/427ad001619a04427e77d2665525a54c.npy: Copied (new)
2025/12/19 16:51:19 INFO  : ds8/test/1_test/449647f1ac92862617aa06a39a5d282a.npy: Copied (new)
2025/12/19 16:51:19 INFO  : ds8/test/1_test/47dc0b4f1c1f088b9737f7ac44b04621.npy: Copied (new)
2025/12/19 16:51:19 INFO  : ds8/test/1_test/44cddf42e78796f1c961a365339599e5.npy: Copied (new)
2025/12/19 16:51:19 INFO  : ds8/test/1_test/4bf7a99fb094a69d61dfb1b6c37c1daa.npy: Copied (new)
2025/12/19 16:51:22 INFO  : ds8/test/1_test/429c3b7f8e72fe33d02f9cf2aae8c429.npy: Copied (new)
2025/12/19 16:51:23 INFO  : ds8/test/1_test/4b9916062548b910a20a812382c7a4e7.npy: Copied (new)
2025/12/19 16:51:24 INFO  : ds8/test/1_test/49767746e14d19d8faf7e10cb57227f0.npy: Copied (new)
2025/12/19 16:51:26 INFO  : ds8/test/1_test/4abd7ac40dd960c67cc1b6d67c40c87a.npy: Copied (new)
2025/12/19 16:51:28 INFO  : ds8/test/1_test/4dfb3bfe5a830ebaf02b81cc4895ae36.npy: Copied (new)
2025/12/19 16:51:29 INFO  : ds8/test/1_test/4996f20472491ce4fdff3b9c67e2687d.npy: Copied (new)
2025/12/19 16:51:29 INFO  : ds8/test/1_test/4e3c7cc8780b781078ee905c1a21bf72.npy: Copied (new)
2025/12/19 16:51:30 INFO  : ds8/test/1_test/4f529c2f0537f0f0e7e9bcf8328689f1.npy: Copied (new)
2025/12/19 16:51:31 INFO  : ds8/test/1_test/4bf8d671b262d4c2732ec966fda990a2.npy: Copied (new)
2025/12/19 16:51:34 INFO  : ds8/test/1_test/4fd227b3c7beca4a48bc88d48786b988.npy: Copied (new)
2025/12/19 16:51:35 INFO  : ds8/test/1_test/4fb14fe7cd8361d7bc90908a6533cd25.npy: Copied (new)
2025/12/19 16:51:36 INFO  : ds8/test/1_test/5174ba0fec4a7d9779729ab503283048.npy: Copied (new)
2025/12/19 16:51:36 INFO  : ds8/test/1_test/51f3f148963c89690e910f71edd700a6.npy: Copied (new)
